2520	5040
0.5000	159	1512	1967
-0.5000	316	1320	2086
-0.5000	171	1260	1849
-0.5000	793	1281	1992
-0.5000	27	1348	2479
-0.5000	458	999	2045
0.5000	766	872	1857
0.5000	805	1046	2041
0.5000	306	1338	1968
-0.5000	26	1270	1825
-0.5000	603	842	2060
-0.5000	334	1530	1704
0.5000	692	1049	1989
0.5000	405	845	2378
0.5000	738	1386	2491
-0.5000	496	1179	2049
0.5000	299	1001	1973
-0.5000	257	1051	1837
0.5000	521	1411	2170
-0.5000	48	862	2299
-0.5000	578	1178	2452
0.5000	255	1363	1974
-0.5000	107	1442	2179
0.5000	324	1164	2223
0.5000	825	1148	2034
-0.5000	521	885	2420
0.5000	756	1122	1698
-0.5000	482	1280	1917
-0.5000	223	1070	2313
-0.5000	742	859	2432
-0.5000	119	1280	2199
-0.5000	30	1612	1811
0.5000	770	1539	2113
0.5000	99	1396	1977
-0.5000	32	1173	2512
-0.5000	74	1526	1772
0.5000	468	852	1834
0.5000	84	1539	1697
0.5000	240	1621	1744
0.5000	448	910	1741
-0.5000	710	1241	1705
-0.5000	177	1111	2298
-0.5000	139	1667	2100
-0.5000	297	864	1922
-0.5000	505	1255	2059
-0.5000	441	898	1884
-0.5000	162	1003	2324
0.5000	794	1676	2449
-0.5000	506	1084	1957
-0.5000	158	1332	2214
0.5000	749	1335	1826
-0.5000	562	1433	2132
-0.5000	396	1468	2274
-0.5000	10	1616	2046
-0.5000	475	1595	1966
-0.5000	256	854	2225
-0.5000	477	1350	1796
-0.5000	552	963	1697
-0.5000	826	872	1962
-0.5000	87	867	1817
0.5000	750	1627	2049
0.5000	502	1009	1722
0.5000	325	1544	1896
0.5000	657	1426	2474
0.5000	276	1286	2156
0.5000	331	996	2485
0.5000	477	900	1745
0.5000	170	1508	2341
-0.5000	147	1088	2390
0.5000	311	1428	1726
0.5000	388	1284	2284
0.5000	96	1439	2257
-0.5000	679	1474	1998
0.5000	187	985	1845
-0.5000	270	1207	2047
0.5000	91	1566	2083
0.5000	213	1115	1754
-0.5000	696	1128	2038
0.5000	68	1576	2464
0.5000	725	1308	2120
0.5000	400	1290	2346
0.5000	271	1061	1715
-0.5000	558	1317	2498
-0.5000	475	1078	2467
-0.5000	449	1221	2496
-0.5000	358	1556	2160
0.5000	470	841	1724
-0.5000	214	1233	2380
-0.5000	487	1322	1682
0.5000	272	1578	2336
-0.5000	304	1429	1955
-0.5000	106	1189	2027
0.5000	590	1577	2056
0.5000	269	1507	2503
0.5000	281	1051	1965
-0.5000	5	1200	2293
0.5000	623	1123	2133
0.5000	700	1494	2035
0.5000	741	989	2374
-0.5000	286	1172	2300
0.5000	200	1406	2464
-0.5000	561	1517	2037
0.5000	739	1367	2069
0.5000	91	1190	2191
0.5000	121	1019	2326
0.5000	799	1081	2423
-0.5000	407	1537	1769
-0.5000	162	1413	2233
0.5000	259	1062	1845
0.5000	97	926	2097
0.5000	535	1512	1814
-0.5000	577	1437	2421
0.5000	363	1132	2028
-0.5000	295	1365	1683
-0.5000	812	1423	2288
0.5000	691	1513	1901
-0.5000	375	1523	2344
-0.5000	830	1598	2041
-0.5000	424	1646	1828
0.5000	510	1473	1883
0.5000	246	1563	2204
-0.5000	590	1429	2011
0.5000	205	1155	2293
-0.5000	41	1402	2399
0.5000	743	1140	2228
0.5000	246	1473	2238
-0.5000	415	1526	1980
0.5000	18	1645	2208
0.5000	832	1139	2034
-0.5000	656	1276	1815
-0.5000	212	1423	2002
-0.5000	71	1084	1836
-0.5000	819	845	2228
0.5000	638	1031	1934
0.5000	12	1528	2443
0.5000	695	1043	2202
0.5000	652	930	2345
-0.5000	88	1370	2286
-0.5000	173	1405	1748
-0.5000	302	1411	2465
-0.5000	419	1398	2421
0.5000	147	979	1889
-0.5000	145	1561	2430
-0.5000	217	1562	2192
0.5000	131	952	2378
-0.5000	751	924	1803
-0.5000	816	900	2074
-0.5000	24	1499	2406
0.5000	628	1062	2374
-0.5000	466	1157	1713
0.5000	262	1107	1947
0.5000	17	1419	1797
-0.5000	566	866	2457
0.5000	234	1304	1817
0.5000	544	1492	2138
0.5000	179	1216	1957
-0.5000	774	1602	1935
0.5000	380	1062	2121
-0.5000	380	869	2377
0.5000	457	864	2369
-0.5000	732	1274	2125
0.5000	637	1566	2385
-0.5000	691	1341	1900
-0.5000	651	1089	1926
0.5000	650	879	2127
0.5000	127	1326	2109
0.5000	109	1245	1865
-0.5000	605	1560	2453
-0.5000	569	1629	1857
-0.5000	728	1357	1980
0.5000	515	1012	1718
-0.5000	295	1427	2304
0.5000	695	891	2445
0.5000	495	1648	2160
0.5000	534	1040	2492
0.5000	54	865	2185
0.5000	293	931	2505
-0.5000	711	1024	2093
-0.5000	818	1369	1814
-0.5000	357	1073	2072
0.5000	803	1265	2325
0.5000	701	1382	1996
0.5000	505	1175	2496
-0.5000	782	1279	1787
-0.5000	509	987	1913
-0.5000	719	1055	2140
0.5000	593	1523	2296
-0.5000	769	872	2036
0.5000	578	1210	2490
0.5000	131	1579	2034
-0.5000	686	1505	1712
0.5000	209	1152	2213
-0.5000	572	848	2203
-0.5000	250	1286	2022
0.5000	298	856	2300
-0.5000	657	1105	2413
0.5000	81	1463	1824
0.5000	555	1325	1698
-0.5000	819	1242	2070
0.5000	258	1367	1693
-0.5000	144	975	2139
0.5000	534	1183	1982
0.5000	486	1309	2486
-0.5000	695	960	1862
-0.5000	683	1351	2289
0.5000	759	1619	2199
0.5000	449	1366	1991
-0.5000	39	1443	2506
0.5000	559	993	1864
0.5000	569	1224	1953
