2520	3360
0.5000	496	881	2387
0.5000	224	927	2387
-0.5000	554	1535	2366
0.5000	149	1195	2429
-0.5000	746	1071	1993
-0.5000	604	966	1943
0.5000	82	1503	1785
0.5000	184	983	2436
-0.5000	835	1173	2050
0.5000	505	1496	2183
-0.5000	64	1453	1960
-0.5000	49	1564	1759
0.5000	806	1507	2272
0.5000	549	1214	2481
0.5000	511	1327	1767
0.5000	70	857	2014
0.5000	679	1547	1826
-0.5000	480	1325	1996
0.5000	584	1300	1886
-0.5000	281	1612	2337
0.5000	536	1533	2386
-0.5000	455	1385	1922
0.5000	260	854	1889
0.5000	647	1543	1704
-0.5000	729	1615	1776
0.5000	20	1275	1819
0.5000	220	1190	1834
-0.5000	377	894	1683
0.5000	528	1012	1960
-0.5000	413	1102	1842
-0.5000	530	1105	2328
0.5000	136	1421	1947
0.5000	285	1482	1764
0.5000	518	1636	2162
-0.5000	75	1446	2380
0.5000	36	1235	1724
0.5000	521	1467	2122
0.5000	87	1017	2069
-0.5000	680	1184	2385
0.5000	216	1132	2384
0.5000	449	1245	1950
0.5000	314	1583	1960
-0.5000	586	1308	1691
-0.5000	97	1563	2500
0.5000	249	1554	2193
0.5000	245	1525	1846
-0.5000	640	1309	2204
0.5000	87	1156	2229
-0.5000	392	1015	1816
-0.5000	790	1101	2382
-0.5000	605	1396	1839
-0.5000	298	1354	2286
0.5000	284	986	2253
-0.5000	331	1664	2448
0.5000	6	1545	2041
-0.5000	551	860	2189
-0.5000	556	1431	1801
0.5000	451	1094	1735
0.5000	639	1129	1795
0.5000	56	891	2511
-0.5000	188	1089	2168
-0.5000	499	1585	1682
0.5000	211	1323	1897
-0.5000	578	1472	1833
0.5000	95	917	2095
-0.5000	416	890	2336
-0.5000	737	1361	1737
0.5000	367	1009	2419
0.5000	812	1638	2321
-0.5000	34	893	2285
-0.5000	799	1082	2007
-0.5000	750	1558	1842
0.5000	174	1037	1689
-0.5000	285	1119	2135
0.5000	108	1474	2196
-0.5000	452	1313	2087
0.5000	9	1583	1864
0.5000	811	920	2310
0.5000	1	1269	2507
0.5000	574	1223	1736
0.5000	510	1184	2443
0.5000	651	1473	1981
0.5000	266	871	1700
0.5000	336	1351	2034
-0.5000	357	1014	2254
-0.5000	58	1377	2072
0.5000	322	1099	2401
0.5000	84	1331	2139
-0.5000	544	1616	1894
-0.5000	166	1043	1716
0.5000	61	1267	1743
0.5000	374	1273	1680
0.5000	322	891	2135
0.5000	56	1462	1866
-0.5000	130	1667	1696
0.5000	615	1283	1874
0.5000	620	1444	1821
0.5000	559	1565	2480
0.5000	672	901	2263
-0.5000	183	953	2223
-0.5000	600	1203	2099
-0.5000	453	1254	1853
-0.5000	827	1577	2495
-0.5000	316	1432	2341
-0.5000	803	965	2500
0.5000	268	1455	2460
-0.5000	226	1352	2327
0.5000	5	1396	1688
-0.5000	398	1266	2371
-0.5000	183	1523	2459
-0.5000	430	968	1990
-0.5000	448	848	2181
0.5000	93	1217	2002
0.5000	591	1321	1836
-0.5000	34	1089	1914
-0.5000	713	1283	2205
0.5000	201	1141	2310
0.5000	387	974	2282
-0.5000	224	1365	2019
0.5000	128	1335	2486
-0.5000	205	1191	2128
-0.5000	711	850	2000
0.5000	762	1211	1729
0.5000	743	1632	2171
0.5000	40	1170	1883
-0.5000	341	1293	2496
0.5000	74	982	1794
-0.5000	379	1354	2073
-0.5000	85	1199	2149
-0.5000	101	1021	2226
0.5000	459	1248	2067
0.5000	671	922	1731
0.5000	627	1487	2351
0.5000	79	1676	1918
0.5000	470	843	1871
0.5000	705	1013	2147
0.5000	31	1570	2430
-0.5000	625	1530	1926
0.5000	808	866	2015
-0.5000	374	1267	2247
0.5000	743	1164	2236
-0.5000	372	964	2074
-0.5000	222	1551	1929
0.5000	661	960	1777
0.5000	358	1306	1850
-0.5000	30	1676	2147
0.5000	584	1579	1882
-0.5000	488	870	2153
0.5000	124	937	1783
0.5000	710	924	1727
-0.5000	32	1168	1837
0.5000	618	1228	2089
-0.5000	810	878	2069
0.5000	192	1417	2079
-0.5000	272	1121	2351
0.5000	714	1197	1767
0.5000	747	1297	1901
-0.5000	137	1112	2195
0.5000	45	1498	2412
0.5000	433	1087	2216
-0.5000	653	1589	1825
-0.5000	753	1139	1963
-0.5000	603	1633	1984
0.5000	764	1485	2190
0.5000	444	1522	2427
-0.5000	391	1454	1756
-0.5000	112	901	2217
-0.5000	183	1617	2263
0.5000	224	1209	2468
0.5000	520	897	2207
0.5000	325	1576	1737
-0.5000	658	1606	1709
-0.5000	422	1434	2287
0.5000	655	1219	2326
-0.5000	118	1059	2258
0.5000	92	931	1843
0.5000	69	1072	2233
-0.5000	436	1378	2383
-0.5000	93	955	1855
-0.5000	769	842	2087
-0.5000	837	858	1747
0.5000	72	1233	1993
-0.5000	722	841	2307
-0.5000	706	1189	2416
0.5000	820	1138	2238
-0.5000	579	1414	2443
0.5000	86	868	1955
0.5000	218	916	2037
-0.5000	153	1324	2426
0.5000	399	1185	2147
0.5000	363	1298	2374
0.5000	555	877	1806
-0.5000	204	1215	1826
0.5000	595	864	1891
0.5000	321	995	2210
-0.5000	636	1050	2279
-0.5000	355	1136	2333
-0.5000	433	940	1711
-0.5000	462	1066	2214
0.5000	305	844	2039
0.5000	814	907	1915
-0.5000	443	1152	2054
-0.5000	772	1365	2125
0.5000	268	972	1828
-0.5000	715	899	1802
-0.5000	131	1072	2245
-0.5000	608	1092	2514
-0.5000	103	1069	2507
-0.5000	395	983	1850
-0.5000	381	1060	2270
-0.5000	744	953	2274
0.5000	802	1352	2255
0.5000	278	1325	1747
-0.5000	78	1029	2463
-0.5000	35	1299	1726
0.5000	491	1419	1797
-0.5000	319	952	2244
0.5000	690	1058	1712
-0.5000	664	1153	2395
-0.5000	732	974	2436
-0.5000	645	844	2268
0.5000	321	965	1956
-0.5000	384	1057	1857
0.5000	169	849	1740
0.5000	238	1173	2023
-0.5000	574	890	2411
0.5000	403	1012	1704
0.5000	265	1116	2171
0.5000	165	946	2285
0.5000	354	1180	2083
-0.5000	519	1242	1833
-0.5000	760	1258	2435
0.5000	270	1216	2411
-0.5000	27	1627	2257
0.5000	476	1619	2452
-0.5000	820	1552	2407
-0.5000	712	1197	1811
0.5000	674	876	1880
-0.5000	681	1403	2010
-0.5000	298	1564	2435
-0.5000	146	1097	2302
-0.5000	89	1108	1869
-0.5000	662	1322	2244
0.5000	37	1507	2103
0.5000	319	1375	2340
-0.5000	565	1279	2289
0.5000	763	886	1980
0.5000	613	1629	1680
-0.5000	642	946	2442
0.5000	48	1118	1953
0.5000	396	974	1927
0.5000	59	1334	1846
-0.5000	442	1263	2054
-0.5000	452	1493	2139
0.5000	356	970	1886
0.5000	237	1275	2148
-0.5000	706	1229	2198
-0.5000	407	1202	2311
0.5000	593	1451	2328
0.5000	626	1454	2091
0.5000	76	1481	1952
0.5000	682	1014	1998
-0.5000	632	1042	1784
0.5000	498	1647	2120
-0.5000	666	1078	2082
0.5000	564	1006	2089
0.5000	421	1112	1690
0.5000	47	1384	1907
0.5000	322	1156	1807
0.5000	131	1165	1961
-0.5000	816	1224	1948
0.5000	315	1400	2304
-0.5000	414	1198	2218
-0.5000	10	1298	2168
-0.5000	827	1534	1683
0.5000	460	882	2481
-0.5000	104	1265	1816
0.5000	140	1631	2338
0.5000	646	1040	1924
0.5000	594	936	2138
-0.5000	675	1593	2425
0.5000	609	1174	1793
0.5000	203	1561	2373
-0.5000	138	1596	1742
0.5000	346	1107	2512
-0.5000	250	1203	1955
0.5000	22	1372	1800
-0.5000	284	1168	2318
0.5000	405	1532	2213
-0.5000	562	1527	2028
0.5000	693	1289	2425
0.5000	361	1325	2507
-0.5000	691	1316	2473
0.5000	539	1551	1949
0.5000	132	1407	2188
-0.5000	829	1315	1757
-0.5000	276	1084	2123
0.5000	488	1403	1705
0.5000	553	1241	2358
-0.5000	116	1068	2431
0.5000	412	1484	2254
-0.5000	531	1136	2272
-0.5000	834	961	2177
-0.5000	8	1337	2062
-0.5000	28	1207	2184
-0.5000	805	904	2234
-0.5000	99	1135	2043
0.5000	427	1392	2484
0.5000	614	1469	2416
-0.5000	59	1575	2465
-0.5000	451	1376	2118
0.5000	751	949	2414
0.5000	182	1631	1815
0.5000	670	1291	2104
0.5000	48	1135	2098
0.5000	260	1278	1919
0.5000	440	1032	2345
-0.5000	399	1506	2438
-0.5000	57	1344	2188
0.5000	785	1618	1876
0.5000	154	1112	2060
0.5000	704	1541	1776
0.5000	755	1102	2076
-0.5000	647	1055	2013
-0.5000	552	1199	1914
0.5000	256	1640	2096
0.5000	596	1463	1847
-0.5000	743	1445	2011
0.5000	715	1538	2034
0.5000	11	882	2261
-0.5000	93	986	1792
-0.5000	532	1020	2015
0.5000	807	1648	1864
-0.5000	7	1198	2485
-0.5000	103	1503	2205
0.5000	306	1539	1834
-0.5000	813	1121	1805
0.5000	90	1181	2142
-0.5000	537	996	1792
-0.5000	796	1201	2065
-0.5000	623	1443	2496
0.5000	683	1528	1991
0.5000	167	1343	2284
0.5000	207	1411	2120
-0.5000	500	1623	2401
-0.5000	301	1145	1730
0.5000	523	1576	2404
0.5000	68	843	1799
0.5000	540	1137	2299
-0.5000	633	884	1872
0.5000	147	1215	1726
-0.5000	170	1059	2173
-0.5000	654	1434	1903
0.5000	837	1661	1693
0.5000	755	904	2185
0.5000	731	999	1852
0.5000	607	1525	2015
-0.5000	412	1651	2129
0.5000	622	1583	1831
-0.5000	30	1546	2390
0.5000	578	861	2400
0.5000	707	1524	2381
0.5000	315	1630	2124
-0.5000	88	889	2267
0.5000	156	1651	2140
0.5000	590	1388	2295
-0.5000	227	1637	1719
0.5000	563	1502	2364
-0.5000	485	1319	1734
0.5000	245	1431	2094
0.5000	319	1052	1932
-0.5000	134	1332	2290
-0.5000	582	944	1944
-0.5000	213	1295	2104
0.5000	314	1655	2425
-0.5000	333	1011	2049
-0.5000	735	905	2307
0.5000	256	1541	2317
-0.5000	598	1123	2024
0.5000	23	987	1942
-0.5000	251	1469	2025
-0.5000	271	1248	2067
-0.5000	637	1169	2276
-0.5000	629	1597	1951
0.5000	4	1501	1977
-0.5000	27	1329	1991
0.5000	341	1186	2130
-0.5000	393	1631	2106
0.5000	481	1402	2427
-0.5000	484	1133	2244
0.5000	542	915	2393
-0.5000	303	1459	2393
0.5000	618	1319	2247
0.5000	827	1061	1768
0.5000	180	1621	2154
-0.5000	212	1142	2137
0.5000	800	1494	1901
0.5000	478	993	2519
-0.5000	687	1467	2311
0.5000	321	1050	1703
0.5000	513	1365	1936
0.5000	804	1475	2100
0.5000	116	1357	1716
-0.5000	491	1333	2095
0.5000	300	1497	2066
0.5000	630	840	1838
0.5000	268	1671	2334
-0.5000	713	1081	2376
-0.5000	511	864	1970
0.5000	475	902	1765
0.5000	628	1599	1822
0.5000	714	921	2046
0.5000	774	1430	2475
0.5000	522	1211	2399
-0.5000	727	967	2325
-0.5000	530	1352	2298
0.5000	117	1272	2224
-0.5000	716	1561	2385
-0.5000	217	1548	2100
-0.5000	764	1204	2049
0.5000	456	1130	2391
-0.5000	320	1322	1934
0.5000	6	1289	2199
-0.5000	241	1454	1930
-0.5000	702	1164	2031
-0.5000	682	1019	1903
0.5000	175	1416	1956
0.5000	822	1294	1718
-0.5000	183	1418	1819
-0.5000	828	990	2099
-0.5000	408	916	1803
-0.5000	765	1447	1894
0.5000	146	1282	2421
0.5000	364	1185	1875
0.5000	160	1029	1986
-0.5000	325	1404	2176
-0.5000	281	1310	2230
-0.5000	429	1540	2074
0.5000	37	1558	2346
-0.5000	542	1588	1701
0.5000	812	1531	1698
-0.5000	548	1666	2501
0.5000	487	1027	2432
-0.5000	268	973	1816
0.5000	135	1651	1806
-0.5000	561	1277	2270
-0.5000	726	1464	2181
-0.5000	98	1308	2056
-0.5000	834	1645	2274
-0.5000	583	1004	1699
-0.5000	804	856	1919
-0.5000	363	1268	1972
0.5000	506	1327	1693
0.5000	524	1200	1946
0.5000	124	1179	2282
0.5000	545	1571	1844
-0.5000	663	1297	1909
-0.5000	267	1192	2170
0.5000	131	1360	2354
0.5000	235	1090	2127
-0.5000	106	1643	2472
-0.5000	460	1444	1917
0.5000	676	1529	2457
-0.5000	309	944	2369
-0.5000	739	938	2301
-0.5000	591	924	2244
0.5000	298	951	2343
-0.5000	773	1260	2356
-0.5000	347	1592	2181
0.5000	779	1679	2293
0.5000	95	1540	2084
0.5000	670	1353	2180
-0.5000	14	959	1791
-0.5000	593	991	2452
0.5000	360	1088	1998
0.5000	194	1015	1688
0.5000	564	960	2341
-0.5000	756	908	1887
0.5000	454	846	2474
-0.5000	301	1659	2375
0.5000	418	1539	2089
0.5000	612	956	2201
-0.5000	408	1349	2094
-0.5000	620	866	1817
0.5000	671	908	2136
0.5000	467	1477	1926
-0.5000	97	1386	1783
-0.5000	352	1104	2150
0.5000	204	1472	2441
-0.5000	304	1049	1697
-0.5000	245	1205	1985
0.5000	167	859	2368
0.5000	623	1143	1988
-0.5000	302	1435	2345
-0.5000	198	1486	2142
-0.5000	678	1556	2202
-0.5000	627	948	1745
-0.5000	702	1533	2475
0.5000	149	1606	1960
-0.5000	18	1125	1884
0.5000	12	1236	2464
0.5000	614	848	2418
0.5000	613	1194	2183
-0.5000	436	1046	2159
0.5000	701	895	1800
-0.5000	710	1500	2253
0.5000	624	934	2336
-0.5000	111	889	2494
0.5000	313	932	2323
-0.5000	833	923	2064
0.5000	628	1142	2470
0.5000	346	1236	2160
-0.5000	829	1035	2050
-0.5000	818	1290	1799
0.5000	387	1658	1917
-0.5000	747	1512	2192
0.5000	550	978	1763
0.5000	417	1582	1962
-0.5000	761	1300	2006
-0.5000	762	1618	1787
-0.5000	96	840	2368
-0.5000	618	1665	1805
-0.5000	266	1514	1983
0.5000	211	1438	1845
-0.5000	448	1177	1907
-0.5000	716	1059	2329
-0.5000	261	1093	2146
0.5000	411	1296	2319
0.5000	761	1119	1703
0.5000	122	1363	1726
-0.5000	688	1617	2299
-0.5000	666	1273	1912
0.5000	507	877	1990
-0.5000	143	1550	2222
0.5000	203	1550	1894
-0.5000	816	1349	1941
-0.5000	725	1586	2054
0.5000	461	1095	1840
0.5000	619	937	2070
-0.5000	95	1470	2260
0.5000	483	1067	2316
-0.5000	641	1495	2314
-0.5000	601	1100	2319
0.5000	181	1085	2445
-0.5000	523	1088	2262
0.5000	495	1234	2265
0.5000	123	1467	2215
0.5000	559	1216	1999
-0.5000	639	1575	1858
0.5000	776	1189	2362
0.5000	525	907	1789
-0.5000	801	1284	2203
-0.5000	227	1264	2485
0.5000	500	1480	2027
-0.5000	176	1081	2375
0.5000	151	896	2195
-0.5000	732	1208	1973
0.5000	527	1594	2326
-0.5000	73	1608	2508
-0.5000	53	1430	2472
0.5000	803	1188	2386
-0.5000	257	1539	2173
-0.5000	130	1423	1897
-0.5000	337	1004	2478
-0.5000	526	1278	2434
0.5000	111	1446	2235
-0.5000	651	1334	2003
0.5000	349	1039	2252
-0.5000	234	1440	2145
-0.5000	517	1466	1763
-0.5000	94	1106	2255
-0.5000	122	1265	2392
0.5000	658	884	2028
-0.5000	426	881	2490
-0.5000	437	1286	2155
-0.5000	407	1189	1713
-0.5000	129	1154	1952
-0.5000	582	1630	2206
0.5000	624	1009	2090
0.5000	578	1336	1935
0.5000	72	1608	2380
-0.5000	313	852	2139
0.5000	59	1450	1748
0.5000	611	981	1932
0.5000	158	1051	1943
-0.5000	797	1076	1751
-0.5000	335	1276	2497
-0.5000	692	917	2312
-0.5000	14	1228	2161
-0.5000	54	1253	1849
-0.5000	394	1043	1784
-0.5000	75	1571	1901
-0.5000	643	943	2405
-0.5000	303	1404	2209
-0.5000	171	1577	2404
0.5000	640	1536	1988
0.5000	838	1113	1824
0.5000	769	1237	2126
-0.5000	773	844	2442
0.5000	2	1422	1820
-0.5000	825	1667	2095
0.5000	510	1483	2259
0.5000	185	1465	2229
-0.5000	105	1531	1990
-0.5000	0	930	2502
0.5000	246	944	2272
-0.5000	390	915	1692
-0.5000	190	1154	2158
-0.5000	680	1536	2464
0.5000	299	1205	2371
0.5000	531	1655	1686
0.5000	250	1499	1987
0.5000	598	1568	2406
-0.5000	347	1074	1792
-0.5000	68	1653	1791
-0.5000	108	881	2489
0.5000	651	1294	2146
0.5000	730	954	1722
-0.5000	522	1072	1835
0.5000	295	996	1847
0.5000	565	1046	1928
0.5000	368	1610	1958
0.5000	438	1096	2052
-0.5000	355	1163	2450
0.5000	212	969	2058
0.5000	722	1225	1795
-0.5000	601	1339	2217
0.5000	335	1535	1984
-0.5000	144	1378	1760
0.5000	401	1522	2283
0.5000	543	1293	1956
0.5000	350	873	1928
0.5000	334	1432	2242
-0.5000	184	887	2431
-0.5000	548	1062	2219
0.5000	429	1220	2077
-0.5000	448	979	2190
-0.5000	608	1202	2370
0.5000	96	1514	2033
-0.5000	559	954	2348
-0.5000	486	1230	2047
-0.5000	55	1320	1889
-0.5000	47	1210	1884
0.5000	99	1326	2036
0.5000	693	1095	1902
-0.5000	290	1370	1869
0.5000	320	929	2199
-0.5000	434	960	1979
-0.5000	203	1543	2517
-0.5000	788	1188	1714
-0.5000	457	1395	1970
-0.5000	654	1622	2358
0.5000	114	1057	2164
0.5000	286	1640	2415
-0.5000	461	1665	2361
0.5000	47	1612	2034
-0.5000	687	1625	2120
-0.5000	494	1012	1712
0.5000	217	1073	2449
-0.5000	639	1476	1945
0.5000	207	1418	2282
0.5000	219	1025	2426
-0.5000	399	1017	2138
-0.5000	353	1244	1994
-0.5000	558	1111	1775
0.5000	527	990	1992
-0.5000	562	966	2377
0.5000	796	1350	2262
0.5000	95	1358	2251
0.5000	320	1318	1938
-0.5000	831	1224	2175
0.5000	295	1249	2019
-0.5000	533	1504	1870
-0.5000	243	1436	2447
0.5000	761	1342	1787
-0.5000	339	849	2333
0.5000	554	1064	2424
0.5000	421	1323	2377
-0.5000	647	896	1733
0.5000	76	1283	2283
-0.5000	569	1527	2077
-0.5000	145	1077	2163
0.5000	684	1349	2178
-0.5000	795	1420	2096
-0.5000	228	1169	2305
0.5000	397	1478	2229
-0.5000	240	1595	2318
-0.5000	247	1092	1772
0.5000	641	1265	1963
-0.5000	550	1320	2308
-0.5000	823	1593	2361
0.5000	682	1646	2144
0.5000	667	1379	2277
0.5000	809	1212	2345
0.5000	540	950	1728
-0.5000	259	959	1791
0.5000	294	1641	1945
-0.5000	453	1181	2206
0.5000	424	1078	1866
0.5000	161	1120	1942
0.5000	47	1542	2064
0.5000	243	1357	2279
0.5000	468	1602	2211
0.5000	398	1213	1818
-0.5000	745	1341	1766
0.5000	405	1187	2388
-0.5000	575	1544	2363
0.5000	317	1494	2309
-0.5000	694	1549	2325
0.5000	410	1143	2329
-0.5000	220	1099	1949
-0.5000	670	1010	1809
-0.5000	606	1408	2093
0.5000	197	1114	1880
-0.5000	80	909	2288
