2520	5880
0.5000	543	1491	2376
-0.5000	114	1187	2189
0.5000	476	858	2372
0.5000	653	1478	2502
0.5000	405	1139	2500
0.5000	284	1401	2270
-0.5000	412	1444	2458
-0.5000	642	975	2457
-0.5000	169	1377	2196
0.5000	135	1368	1966
0.5000	617	965	2298
0.5000	273	903	2010
-0.5000	188	1228	2266
0.5000	258	1469	1828
-0.5000	728	1234	1726
0.5000	108	1233	2483
-0.5000	831	1506	1998
0.5000	142	1079	2313
0.5000	752	1124	2261
0.5000	675	1533	2424
0.5000	539	1048	2412
-0.5000	291	1329	2214
-0.5000	169	1345	2245
0.5000	586	1256	2013
-0.5000	793	1558	2060
0.5000	459	971	2392
-0.5000	158	1299	1689
0.5000	352	1346	2188
0.5000	757	1171	2065
0.5000	471	896	2328
-0.5000	376	1517	2265
0.5000	374	1247	2402
-0.5000	575	1651	2407
-0.5000	806	1203	2046
0.5000	36	900	1686
0.5000	115	1530	2284
0.5000	272	871	2504
-0.5000	342	1331	2129
0.5000	332	1630	1924
-0.5000	789	1200	1753
-0.5000	818	1073	1820
0.5000	708	1321	1705
-0.5000	209	1629	2497
0.5000	176	1263	2003
-0.5000	298	1612	2372
-0.5000	340	1097	1810
0.5000	633	1044	2493
-0.5000	378	908	1803
-0.5000	731	1539	1845
0.5000	9	1287	2348
0.5000	287	986	2288
0.5000	186	1670	2308
-0.5000	259	1253	1963
0.5000	486	1225	2022
0.5000	304	912	2147
-0.5000	676	881	2229
-0.5000	784	1616	1895
-0.5000	835	1347	1830
0.5000	86	1435	2380
0.5000	411	1075	1755
0.5000	592	997	2243
0.5000	238	1087	1714
0.5000	607	1662	2089
-0.5000	173	1272	1797
-0.5000	726	1506	1697
0.5000	437	1427	1732
0.5000	183	1590	1834
-0.5000	206	956	2418
-0.5000	61	1518	1749
0.5000	328	1128	2060
-0.5000	369	1284	2305
-0.5000	589	880	2099
-0.5000	517	1053	1871
-0.5000	437	1243	2515
0.5000	748	942	2486
0.5000	11	1528	2089
0.5000	577	925	1732
0.5000	466	1012	2260
0.5000	450	910	1980
-0.5000	211	1367	2482
-0.5000	24	1488	1779
-0.5000	235	1445	1851
-0.5000	434	1105	1949
-0.5000	442	1055	1874
0.5000	200	993	1916
0.5000	498	1001	2308
0.5000	727	1196	1956
-0.5000	496	938	1855
-0.5000	288	954	1687
-0.5000	523	905	1859
-0.5000	348	1112	1901
0.5000	626	1248	2506
0.5000	318	1076	1857
0.5000	379	1597	2384
-0.5000	662	1004	1988
0.5000	306	1271	2155
-0.5000	446	908	1766
0.5000	393	1612	2409
0.5000	642	1076	2321
0.5000	272	1501	2325
0.5000	481	1342	2011
0.5000	60	1235	2139
-0.5000	139	1535	1898
0.5000	496	1049	2182
0.5000	457	1109	2507
0.5000	273	1536	1857
-0.5000	90	1233	2504
-0.5000	722	1011	1833
0.5000	127	949	1820
-0.5000	549	1041	2323
0.5000	402	1160	2135
0.5000	514	1597	1854
0.5000	436	1537	1900
0.5000	791	1247	2462
0.5000	406	1585	1682
-0.5000	684	1051	1831
-0.5000	268	1627	2274
0.5000	772	1089	1965
-0.5000	354	1148	2452
0.5000	748	1183	2326
-0.5000	414	1484	1854
-0.5000	604	1275	1824
-0.5000	175	1224	1873
-0.5000	233	1225	2069
-0.5000	638	1240	2070
-0.5000	737	1356	1693
-0.5000	503	1572	2203
-0.5000	423	901	1762
-0.5000	258	1101	2254
-0.5000	148	981	1821
0.5000	83	843	2283
-0.5000	190	1672	1804
-0.5000	353	1382	2408
0.5000	455	1339	1936
0.5000	147	1556	2368
0.5000	104	1188	2490
0.5000	28	1309	2147
0.5000	445	1424	1976
0.5000	380	1115	2246
-0.5000	629	1622	1793
0.5000	609	1275	2185
-0.5000	421	988	2132
0.5000	790	952	2093
0.5000	643	1189	2172
-0.5000	202	876	2219
0.5000	719	841	1740
